date,target,y_pred,baseline_pred
2026-03-05,temp_avg,27.30941262479623,27.398958333333333
2026-03-06,temp_avg,26.81799844198757,27.110763888888894
2026-03-07,temp_avg,27.094169252978432,27.445486111111112
2026-03-08,temp_avg,27.264085517141552,27.523263888888888
2026-03-09,temp_avg,27.154293013599183,27.428819444444443
2026-03-10,temp_avg,26.995961335569618,27.192708333333332
2026-03-11,temp_avg,27.178870112207196,27.62048611111111
