date,target,y_pred,baseline_pred
2026-03-05,rh_avg,76.01473014831542,80.16666666666667
2026-03-06,rh_avg,76.15699956258138,80.16666666666667
2026-03-07,rh_avg,68.79886647542318,80.16666666666667
2026-03-08,rh_avg,67.79613850911458,80.16666666666667
2026-03-09,rh_avg,66.1090776570638,80.16666666666667
2026-03-10,rh_avg,65.03703446706136,80.16666666666667
2026-03-11,rh_avg,64.70464970906575,80.16666666666667
