date,target,y_pred,baseline_pred
2026-03-04,temp_avg,22.412095291455582,22.58020833333333
2026-03-05,temp_avg,23.207957690980695,24.57256944444444
2026-03-06,temp_avg,23.720162651273938,25.783680555555552
2026-03-07,temp_avg,21.71152240000665,24.578124999999996
2026-03-08,temp_avg,20.857683323489294,24.493402777777774
2026-03-09,temp_avg,21.549830973148342,25.115624999999994
2026-03-10,temp_avg,22.257851577301818,25.72395833333333
