date,target,y_pred,baseline_pred
2026-03-04,rh_avg,71.47562154134116,70.41666666666667
2026-03-05,rh_avg,72.73922663370769,70.41666666666667
2026-03-06,rh_avg,73.8008388264974,70.41666666666667
2026-03-07,rh_avg,74.08433224995932,70.41666666666667
2026-03-08,rh_avg,74.5593098449707,70.41666666666667
2026-03-09,rh_avg,73.98045603434245,70.41666666666667
2026-03-10,rh_avg,73.86442726135255,70.41666666666667
