doy_int,clim
325,23.599999999999994
326,23.7
327,23.772222222222222
328,23.674999999999997
329,23.197222222222223
330,23.55
331,22.740277777777777
332,23.377777777777776
333,23.744444444444444
334,24.004166666666666
335,23.643055555555552
336,22.92361111111111
337,22.0625
338,22.27916666666667
339,22.912499999999998
340,23.075
341,22.444444444444443
342,22.987499999999997
343,23.116666666666664
344,22.770833333333332
345,22.76527777777778
346,22.318055555555556
347,21.780555555555555
348,22.30694444444444
349,23.090277777777782
350,23.57361111111111
351,23.418055555555554
352,22.318055555555556
353,21.3
354,22.318055555555556
355,22.82638888888889
356,21.879166666666666
357,21.244444444444444
358,21.3125
359,21.019444444444446
360,21.51527777777778
361,22.009722222222223
362,22.38611111111111
363,22.84166666666667
364,22.541666666666668
365,21.715277777777775
366,21.715277777777775
