doy_int,clim
158,19.551388888888887
159,19.306944444444444
160,19.430555555555554
161,19.308333333333334
162,19.373611111111114
163,18.873611111111114
164,19.17361111111111
165,19.794444444444444
166,19.722222222222225
167,19.458333333333332
168,19.40416666666667
169,19.570833333333333
170,19.652777777777775
171,19.615277777777777
172,19.445833333333333
173,19.32638888888889
174,19.115277777777777
175,19.349999999999998
176,19.019444444444442
177,19.23611111111111
178,19.47083333333333
179,19.743055555555554
180,19.979166666666668
181,19.566666666666666
182,19.51111111111111
183,19.227777777777774
184,19.830555555555552
185,19.745833333333334
186,19.466666666666665
187,19.37222222222222
188,19.4
189,18.943055555555556
190,18.575
191,18.912499999999998
192,18.82777777777778
193,19.393055555555556
194,19.125
195,19.379166666666666
196,19.36111111111111
197,19.049999999999997
198,18.96666666666667
199,19.413888888888888
200,18.92361111111111
201,18.897222222222222
202,18.806944444444444
203,18.44583333333333
204,18.915277777777778
205,18.877777777777776
206,18.883333333333336
207,19.19722222222222
208,19.166666666666668
209,19.55138888888889
210,19.54861111111111
211,19.355555555555554
212,19.333333333333332
213,19.590277777777775
214,19.290277777777778
215,19.266666666666666
216,19.3875
217,19.60972222222222
218,19.462500000000002
219,19.768055555555556
220,19.43472222222222
221,19.468055555555555
222,19.634722222222223
223,19.356944444444444
224,19.563888888888886
225,19.36111111111111
226,19.315277777777776
227,19.166666666666664
228,19.093055555555555
229,19.17222222222222
230,19.402777777777775
231,19.224999999999998
232,18.90833333333333
233,18.995833333333334
234,19.465277777777775
235,19.40972222222222
236,19.662499999999998
237,18.913888888888888
238,18.82361111111111
239,19.248611111111114
240,18.929166666666664
241,18.990277777777777
242,18.990277777777777
243,18.94583333333333
244,19.045833333333334
245,18.947222222222223
246,19.166666666666668
247,19.305555555555554
248,19.123611111111114
249,19.179166666666667
250,18.98194444444444
251,18.805555555555554
252,18.706944444444446
253,18.395833333333332
254,18.487499999999997
255,18.715277777777775
256,19.080555555555556
257,19.141666666666666
258,18.76111111111111
259,18.78472222222222
260,19.0625
261,18.855555555555554
262,18.43472222222222
263,18.663888888888888
264,18.54722222222222
265,18.552777777777777
266,18.380555555555553
267,18.308333333333334
268,18.318055555555556
269,18.68472222222222
270,18.72361111111111
271,18.724999999999998
272,19.036111111111108
273,19.038888888888888
274,19.054166666666664
275,18.73194444444444
276,18.624999999999996
277,18.884722222222223
278,19.154166666666665
279,18.415277777777774
280,18.994444444444444
281,18.979166666666668
282,18.720833333333335
283,18.818055555555556
284,18.936111111111114
285,18.988888888888884
286,17.97083333333333
287,18.063888888888886
288,18.641666666666666
289,18.874999999999996
290,18.579166666666662
291,18.85694444444444
292,18.58611111111111
293,18.54861111111111
294,18.745833333333334
295,18.5
296,18.643055555555556
297,18.738888888888887
298,18.536111111111108
299,18.469444444444445
300,18.309722222222224
301,18.543055555555554
302,18.8
303,18.679166666666664
304,18.519444444444442
305,18.674999999999997
306,18.318055555555556
307,18.133333333333333
308,18.46388888888889
309,18.443055555555556
310,18.690277777777776
311,18.39027777777778
312,18.844444444444445
313,18.943055555555556
314,18.92638888888889
315,18.69722222222222
316,18.76388888888889
