doy_int,clim
1,25.32604166666667
2,25.833333333333332
3,25.840624999999996
4,26.441666666666666
5,26.06458333333333
6,25.626041666666666
7,26.115624999999998
8,25.894791666666666
9,25.835416666666667
10,25.797916666666666
11,25.782291666666666
12,25.34375
13,24.98333333333333
14,25.199999999999996
15,25.583333333333332
16,25.594791666666666
17,25.88958333333333
18,25.652083333333334
19,25.623958333333334
20,25.89270833333333
21,26.271875
22,26.42083333333333
23,26.453125
24,26.426041666666663
25,25.847916666666666
26,26.117708333333333
27,26.305208333333333
28,26.37395833333333
29,25.924999999999997
30,25.772916666666664
31,26.125
32,26.641666666666666
33,26.729166666666664
34,26.822916666666664
35,27.061458333333334
36,26.992708333333333
37,26.969791666666666
38,27.17395833333333
39,27.232291666666665
40,27.3625
41,27.397916666666667
42,27.09895833333333
43,26.862499999999997
44,26.57604166666666
45,27.055208333333333
46,27.040625
47,26.577083333333334
48,26.878124999999997
49,26.958333333333332
50,26.94270833333333
51,26.741666666666667
52,26.742708333333333
53,26.589583333333334
54,26.722916666666666
55,26.92395833333333
56,26.946875
57,27.55
58,27.614583333333332
59,27.48229166666667
60,27.958333333333332
61,28.054166666666667
62,27.888541666666665
63,27.807291666666664
64,27.36875
65,27.08055555555556
66,27.415277777777778
67,27.493055555555554
68,27.39861111111111
69,27.162499999999998
70,27.590277777777775
71,27.447222222222223
72,27.875
73,27.575
74,27.620833333333334
75,27.608333333333334
76,27.73472222222222
77,27.459722222222222
78,28.037499999999998
79,28.26388888888889
80,28.152777777777782
81,27.89861111111111
82,28.276388888888892
83,28.53333333333333
84,28.555555555555554
85,28.681944444444444
86,28.561111111111114
87,28.631944444444446
88,28.498611111111106
89,28.63333333333333
90,28.415277777777778
91,27.91944444444444
92,27.759722222222223
93,27.375
94,26.929166666666664
95,27.395833333333332
96,27.968055555555555
97,28.101388888888888
98,27.79444444444444
99,27.255555555555556
100,27.665277777777778
101,27.541666666666668
102,28.155555555555555
103,28.537499999999998
104,28.740277777777777
105,28.14027777777778
106,27.054166666666664
107,27.968055555555555
108,27.420833333333334
109,27.72638888888889
110,28.11388888888889
111,28.041666666666668
112,28.368055555555557
113,28.28611111111111
114,28.266666666666666
115,28.662499999999998
116,28.72083333333333
117,28.890277777777772
118,28.519444444444446
119,27.369444444444444
120,27.819444444444443
121,28.2
122,28.486111111111114
123,28.305555555555554
124,28.486111111111114
125,28.768055555555552
126,28.555555555555557
127,28.48611111111111
128,27.926388888888884
129,27.429166666666664
130,27.933333333333334
131,28.23472222222222
132,27.998611111111114
133,28.530555555555555
134,28.131944444444443
135,28.351388888888888
136,28.079166666666666
137,28.055555555555554
138,27.42083333333333
139,27.712500000000002
140,27.53333333333333
141,27.430555555555554
142,26.60972222222222
143,26.806944444444444
144,27.529166666666665
145,27.538888888888888
146,27.163888888888888
147,26.33888888888889
148,26.347222222222218
149,26.95277777777778
150,27.244444444444444
151,27.713888888888892
152,27.708333333333332
153,27.431944444444444
154,27.519444444444442
155,27.48888888888889
156,27.29722222222222
157,27.4875
158,26.66944444444444
159,27.240277777777777
160,27.454166666666666
161,27.006944444444443
162,27.39027777777778
163,26.755555555555556
164,26.958333333333332
165,27.501388888888886
166,27.479166666666668
167,27.359722222222228
168,27.447222222222223
169,27.002777777777776
170,27.166666666666668
171,27.233333333333334
172,27.068055555555556
173,27.2
174,27.38333333333333
175,27.151388888888885
176,26.9375
177,27.04583333333333
178,27.425
179,27.39861111111111
180,27.701388888888886
181,26.916666666666668
182,27.090277777777775
183,27.081944444444446
184,27.268055555555552
185,27.529166666666665
186,26.894444444444446
187,26.583333333333332
188,26.631944444444446
189,26.183333333333334
190,26.05
191,26.516666666666666
192,26.71111111111111
