date,target,y_pred,baseline_pred
2026-03-05,temp_avg,26.25907213608424,26.530208333333338
2026-03-06,temp_avg,25.80326340840923,26.335069444444454
2026-03-07,temp_avg,25.035181553893622,25.783680555555563
2026-03-08,temp_avg,24.108207341672646,25.030902777777783
2026-03-09,temp_avg,23.73706491344505,24.792013888888892
2026-03-10,temp_avg,23.759326718118455,24.90590277777778
2026-03-11,temp_avg,24.134364678462344,25.35729166666667
