doy_int,clim
260,26.80138888888889
261,26.990277777777777
262,26.295833333333334
263,26.454166666666666
264,26.320833333333336
265,26.48194444444444
266,26.51805555555556
267,26.576388888888886
268,26.4375
269,26.2625
270,26.47083333333333
271,26.62222222222222
272,26.943055555555556
273,26.570833333333336
274,26.5125
275,25.981944444444448
276,26.40833333333333
277,27.16944444444444
278,26.540277777777778
279,26.413888888888888
280,26.569444444444443
281,26.326388888888886
282,26.770833333333332
283,26.918055555555554
284,26.65416666666667
285,26.38888888888889
286,26.527777777777775
287,26.58611111111111
288,26.234722222222217
289,25.90138888888889
290,26.377777777777776
291,26.523611111111112
292,26.711111111111112
293,26.376388888888886
294,26.67638888888889
295,26.51111111111111
296,26.08611111111111
297,26.684722222222224
298,26.691666666666663
299,26.787499999999998
300,26.45555555555556
301,26.78333333333333
302,26.608333333333334
303,26.776388888888885
304,26.622222222222224
305,26.712499999999995
306,26.522222222222222
307,26.458333333333332
308,26.78333333333333
309,26.815277777777776
310,26.980555555555554
311,26.9875
312,27.502777777777776
313,27.215277777777782
314,27.01666666666667
315,26.659722222222218
316,26.472222222222218
317,26.85972222222222
318,26.40555555555555
319,26.541666666666668
320,26.70277777777778
321,26.744444444444444
322,26.272222222222222
323,25.677777777777777
324,25.706944444444442
325,26.326388888888886
326,26.13888888888889
327,26.333333333333332
328,25.995833333333334
329,26.122222222222224
330,26.219444444444445
331,26.166666666666668
332,26.22361111111111
333,26.57777777777778
334,26.402777777777775
335,27.022222222222222
336,26.24444444444444
337,25.91944444444444
338,25.877777777777776
339,26.0625
340,26.429166666666664
341,26.204166666666662
342,26.501388888888886
343,26.504166666666663
344,26.554166666666664
345,26.40833333333333
346,26.79583333333333
347,26.569444444444443
348,27.004166666666663
349,27.205555555555552
350,27.665277777777778
351,27.683333333333334
352,27.30972222222222
353,26.852777777777778
354,26.561111111111114
355,27.465277777777775
356,27.008333333333336
357,26.53888888888889
358,26.36388888888889
359,26.64027777777778
360,26.675
361,26.7625
362,26.98611111111111
363,27.252777777777776
364,27.39305555555556
365,27.229166666666668
366,27.229166666666668
