date,target,y_pred,baseline_pred
2026-03-05,rh_avg,81.55044441223146,78.125
2026-03-06,rh_avg,81.59787567138672,78.125
2026-03-07,rh_avg,75.03411979675293,78.125
2026-03-08,rh_avg,73.78207443237305,78.125
2026-03-09,rh_avg,73.97854454040527,78.125
2026-03-10,rh_avg,72.74628448486328,78.125
2026-03-11,rh_avg,72.58287689208984,78.125
