date,target,y_pred,baseline_pred
2026-03-05,temp_avg,18.570327328364055,18.51979166666667
2026-03-06,temp_avg,18.590957699577018,18.47291666666667
2026-03-07,temp_avg,19.08514664581087,19.013194444444448
2026-03-08,temp_avg,18.785266012801063,18.715972222222224
2026-03-09,temp_avg,18.968340290466944,18.92291666666667
2026-03-10,temp_avg,19.213903083430395,19.15902777777778
2026-03-11,temp_avg,19.34075891950395,19.300694444444446
